row,win_year,f1_Ge_w,f1_Sp_w,f1_Po_w,f1_Fr_w,f1_It_w,f3_Ge_w,f3_Sp_w,f3_Po_w,f3_Fr_w,f3_It_w,i_DE_w1,i_DE_w2,i_DE_w3,i_DE_w4,i_DE_w5,i_DE_w6,i_DE_w7,i_DE_w8,i_ES_w1,i_ES_w2,i_ES_w3,i_ES_w4,i_ES_w5,i_ES_w6,i_ES_w7,i_ES_w8,a_DE_w1,a_DE_w2,a_DE_w3,a_DE_w4,a_DE_w5,a_DE_w6,a_DE_w7,a_DE_w8,c_DE_w1,c_DE_w2,c_DE_w3,c_DE_w4,c_DE_w5,c_DE_w6,c_DE_w7,c_DE_w8,c_ES_w1,c_ES_w2,c_ES_w3,c_ES_w4,c_ES_w5,c_ES_w6,c_ES_w7,c_ES_w8,d_PT_w1,d_PT_w2,d_PT_w3,d_PT_w4,d_PT_w5,d_PT_w6,d_PT_w7,d_PT_w8,n_DE_w1,n_DE_w2,n_DE_w3,n_DE_w4,n_DE_w5,n_DE_w6,n_DE_w7,n_DE_w8,mm_DE_min,mm_DE_max,gm_Gas,gm_Biomass,gm_HydroROR,gm_HydroRes,gm_HydroPump,gm_Onshore,gm_Solar,gm_Other,gm_Price,md_M01,md_M02,md_M03,md_M04,md_M05,md_M06,md_M07,md_M08,md_M09,md_M10,md_M11,md_M12,i_PT_w1,i_PT_w2,i_PT_w3,i_PT_w4,i_PT_w5,i_PT_w6,i_PT_w7,i_PT_w8,i_FR_w1,i_FR_w2,i_FR_w3,i_FR_w4,i_FR_w5,i_FR_w6,i_FR_w7,i_FR_w8,i_IT_w1,i_IT_w2,i_IT_w3,i_IT_w4,i_IT_w5,i_IT_w6,i_IT_w7,i_IT_w8,c_PT_w1,c_PT_w2,c_PT_w3,c_PT_w4,c_PT_w5,c_PT_w6,c_PT_w7,c_PT_w8,c_FR_w1,c_FR_w2,c_FR_w3,c_FR_w4,c_FR_w5,c_FR_w6,c_FR_w7,c_FR_w8,c_IT_w1,c_IT_w2,c_IT_w3,c_IT_w4,c_IT_w5,c_IT_w6,c_IT_w7,c_IT_w8,i_GB_w1,i_GB_w2,i_GB_w3,i_GB_w4,i_GB_w5,i_GB_w6,i_GB_w7,i_GB_w8,c_GB_w1,c_GB_w2,c_GB_w3,c_GB_w4,c_GB_w5,c_GB_w6,c_GB_w7,c_GB_w8,f1_GB_w,f3_GB_w
195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,323.0,145.0,70.0,166.0,373.0,507.0,391.0,0.0,0.0,39.0,0.0,92.0,879.0,747.0,1077.0,,,,,,,,,,,,,,,,,55.82,141.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,58.0,833.0,389.0,1021.0,35.0,123.0,63.0,4.0,99.0,497.0,571.0,655.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,73.0,135.0,159.0,124.0,,
196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,323.0,145.0,70.0,172.0,383.0,507.0,391.0,0.0,0.0,39.0,0.0,92.0,888.0,747.0,1077.0,,,,,,,,,,,,,,,,,40.2,141.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,58.0,842.0,389.0,1021.0,35.0,123.0,64.0,4.0,105.0,507.0,571.0,655.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,77.0,135.0,159.0,124.0,,
197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,323.0,145.0,74.0,187.0,386.0,507.0,391.0,0.0,0.0,39.0,0.0,92.0,888.0,747.0,1077.0,,,,,,,,,,,,,,,,,68.06,129.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,58.0,842.0,389.0,1021.0,35.0,123.0,64.0,4.0,120.0,507.0,571.0,655.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,85.0,135.0,159.0,124.0,,
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,323.0,145.0,74.0,190.0,392.0,507.0,391.0,0.0,0.0,39.0,0.0,92.0,888.0,747.0,1077.0,,,,,,,,,,,,,,,,,49.78,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,58.0,842.0,389.0,1021.0,35.0,123.0,64.0,4.0,120.0,511.0,571.0,655.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,85.0,135.0,159.0,124.0,,
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,323.0,149.0,74.0,190.0,392.0,507.0,398.0,0.0,0.0,39.0,0.0,92.0,888.0,747.0,1082.0,,,,,,,,,,,,,,,,,71.2,146.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,58.0,842.0,389.0,1026.0,35.0,123.0,68.0,4.0,120.0,511.0,571.0,660.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,85.0,135.0,159.0,124.0,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,323.0,149.0,74.0,190.0,392.0,511.0,406.0,0.0,0.0,39.0,0.0,92.0,888.0,754.0,1090.0,,,,,,,,,,,,,,,,,-0.01,114.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,58.0,842.0,396.0,1034.0,35.0,123.0,68.0,4.0,120.0,511.0,575.0,669.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,85.0,135.0,159.0,124.0,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,323.0,149.0,74.0,190.0,392.0,514.0,409.0,0.0,0.0,39.0,0.0,92.0,888.0,764.0,1090.0,,,,,,,,,,,,,,,,,-0.01,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,58.0,842.0,406.0,1034.0,35.0,123.0,68.0,4.0,120.0,511.0,583.0,672.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,85.0,135.0,159.0,124.0,,
202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,323.0,149.0,74.0,190.0,397.0,514.0,409.0,0.0,0.0,39.0,0.0,92.0,894.0,764.0,1090.0,,,,,,,,,,,,,,,,,81.73,126.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,58.0,848.0,406.0,1034.0,35.0,123.0,68.0,4.0,120.0,514.0,585.0,677.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,85.0,135.0,159.0,124.0,,
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,323.0,149.0,74.0,190.0,404.0,515.0,411.0,0.0,0.0,39.0,0.0,92.0,904.0,764.0,1090.0,,,,,,,,,,,,,,,,,0.17,113.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,58.0,858.0,406.0,1034.0,35.0,123.0,68.0,4.0,120.0,524.0,585.0,680.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,85.0,135.0,159.0,124.0,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,323.0,149.0,74.0,199.0,404.0,515.0,413.0,0.0,0.0,39.0,0.0,97.0,904.0,764.0,1090.0,,,,,,,,,,,,,,,,,23.73,119.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,858.0,406.0,1034.0,35.0,123.0,68.0,4.0,128.0,524.0,585.0,681.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,95.0,135.0,159.0,124.0,,
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,323.0,149.0,74.0,199.0,404.0,515.0,413.0,0.0,0.0,39.0,0.0,97.0,904.0,764.0,1094.0,,,,,,,,,,,,,,,,,80.43,154.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,858.0,406.0,1038.0,35.0,123.0,68.0,4.0,128.0,524.0,585.0,685.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,95.0,135.0,159.0,124.0,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,323.0,149.0,74.0,199.0,407.0,515.0,420.0,0.0,0.0,39.0,0.0,97.0,904.0,770.0,1103.0,,,,,,,,,,,,,,,,,76.31,121.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,858.0,410.0,1047.0,35.0,123.0,68.0,4.0,128.0,525.0,585.0,692.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,95.0,135.0,159.0,129.0,,
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,323.0,149.0,74.0,199.0,407.0,515.0,426.0,0.0,0.0,39.0,0.0,97.0,904.0,779.0,1113.0,,,,,,,,,,,,,,,,,49.87,127.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,858.0,419.0,1057.0,35.0,123.0,68.0,4.0,128.0,525.0,585.0,702.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,95.0,135.0,159.0,137.0,,
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,328.0,149.0,74.0,199.0,407.0,515.0,432.0,0.0,0.0,39.0,0.0,97.0,904.0,788.0,1119.0,,,,,,,,,,,,,,,,,8.85,114.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,858.0,428.0,1057.0,35.0,123.0,68.0,4.0,128.0,525.0,585.0,708.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,95.0,135.0,159.0,137.0,,
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,328.0,149.0,74.0,199.0,407.0,515.0,435.0,0.0,0.0,39.0,0.0,97.0,904.0,793.0,1119.0,,,,,,,,,,,,,,,,,68.33,121.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,858.0,433.0,1057.0,35.0,123.0,68.0,4.0,128.0,525.0,585.0,713.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,95.0,135.0,159.0,137.0,,
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,329.0,155.0,74.0,199.0,415.0,515.0,437.0,0.0,0.0,39.0,0.0,97.0,912.0,799.0,1119.0,,,,,,,,,,,,,,,,,1.07,126.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,866.0,439.0,1057.0,35.0,123.0,69.0,4.0,128.0,533.0,585.0,714.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,95.0,135.0,159.0,137.0,,
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,333.0,155.0,74.0,207.0,420.0,515.0,437.0,0.0,0.0,39.0,0.0,97.0,912.0,799.0,1119.0,,,,,,,,,,,,,,,,,10.7,109.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,866.0,439.0,1057.0,35.0,123.0,71.0,4.0,134.0,536.0,585.0,714.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,97.0,135.0,159.0,137.0,,
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,333.0,162.0,74.0,207.0,422.0,515.0,437.0,0.0,0.0,39.0,0.0,97.0,912.0,799.0,1119.0,,,,,,,,,,,,,,,,,35.06,128.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,866.0,439.0,1057.0,35.0,123.0,75.0,4.0,134.0,538.0,585.0,714.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,97.0,135.0,159.0,137.0,,
213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,333.0,162.0,74.0,207.0,422.0,515.0,439.0,0.0,0.0,39.0,0.0,97.0,912.0,799.0,1124.0,,,,,,,,,,,,,,,,,49.06,119.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,866.0,439.0,1062.0,35.0,123.0,75.0,4.0,134.0,538.0,585.0,719.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,97.0,135.0,159.0,137.0,,
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,333.0,162.0,74.0,207.0,422.0,518.0,444.0,0.0,0.0,39.0,0.0,97.0,912.0,806.0,1131.0,,,,,,,,,,,,,,,,,0.0,109.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,866.0,446.0,1069.0,35.0,123.0,75.0,4.0,134.0,538.0,589.0,726.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,97.0,135.0,159.0,137.0,,
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,333.0,162.0,74.0,207.0,422.0,526.0,444.0,0.0,0.0,39.0,0.0,97.0,912.0,816.0,1131.0,,,,,,,,,,,,,,,,,-10.08,97.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,866.0,456.0,1069.0,35.0,123.0,75.0,4.0,135.0,538.0,598.0,726.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,97.0,135.0,159.0,137.0,,
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,333.0,162.0,74.0,207.0,422.0,528.0,444.0,0.0,0.0,39.0,0.0,97.0,912.0,816.0,1131.0,,,,,,,,,,,,,,,,,0.02,102.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,866.0,456.0,1069.0,35.0,123.0,75.0,4.0,135.0,538.0,601.0,726.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,97.0,135.0,163.0,137.0,,
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,333.0,162.0,74.0,207.0,426.0,536.0,448.0,0.0,0.0,39.0,0.0,97.0,913.0,819.0,1131.0,,,,,,,,,,,,,,,,,-11.83,107.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,867.0,459.0,1069.0,35.0,123.0,76.0,4.0,135.0,542.0,616.0,730.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,97.0,135.0,171.0,137.0,,
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,333.0,162.0,74.0,207.0,426.0,543.0,454.0,0.0,0.0,39.0,0.0,103.0,913.0,819.0,1131.0,,,,,,,,,,,,,,,,,-11.79,170.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,0.0,59.0,867.0,459.0,1069.0,35.0,123.0,83.0,4.0,142.0,542.0,622.0,730.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,97.0,135.0,171.0,137.0,,
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,333.0,162.0,74.0,218.0,426.0,548.0,454.0,0.0,0.0,40.0,0.0,103.0,913.0,819.0,1131.0,,,,,,,,,,,,,,,,,-1.99,141.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,867.0,459.0,1069.0,35.0,123.0,85.0,4.0,142.0,542.0,627.0,730.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,97.0,135.0,175.0,137.0,,
220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,333.0,178.0,74.0,233.0,426.0,552.0,460.0,0.0,0.0,40.0,0.0,103.0,913.0,820.0,1137.0,,,,,,,,,,,,,,,,,-0.02,151.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,867.0,459.0,1074.0,35.0,123.0,102.0,4.0,142.0,542.0,631.0,736.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,97.0,135.0,175.0,142.0,,
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,333.0,178.0,74.0,233.0,426.0,559.0,466.0,0.0,0.0,40.0,0.0,103.0,913.0,827.0,1144.0,,,,,,,,,,,,,,,,,-15.37,127.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,867.0,466.0,1080.0,35.0,123.0,102.0,4.0,142.0,544.0,638.0,742.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,97.0,135.0,180.0,142.0,,
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,333.0,178.0,74.0,233.0,432.0,567.0,466.0,0.0,0.0,40.0,0.0,103.0,913.0,835.0,1144.0,,,,,,,,,,,,,,,,,-61.08,122.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,867.0,474.0,1080.0,35.0,123.0,102.0,4.0,142.0,553.0,646.0,742.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,97.0,142.0,180.0,142.0,,
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,333.0,178.0,74.0,233.0,441.0,570.0,469.0,0.0,0.0,40.0,0.0,103.0,917.0,835.0,1144.0,,,,,,,,,,,,,,,,,0.0,191.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,871.0,474.0,1080.0,35.0,123.0,102.0,4.0,142.0,562.0,649.0,742.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,97.0,154.0,180.0,142.0,,
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,333.0,178.0,74.0,233.0,449.0,570.0,469.0,0.0,0.0,40.0,0.0,103.0,924.0,835.0,1144.0,,,,,,,,,,,,,,,,,3.0,156.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,878.0,474.0,1080.0,35.0,123.0,102.0,4.0,142.0,570.0,649.0,742.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,98.0,155.0,180.0,142.0,,
225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,333.0,178.0,74.0,233.0,449.0,570.0,470.0,0.0,0.0,40.0,0.0,103.0,924.0,835.0,1144.0,,,,,,,,,,,,,,,,,27.89,226.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,878.0,474.0,1080.0,35.0,123.0,102.0,4.0,142.0,572.0,649.0,742.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,98.0,159.0,180.0,142.0,,
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,333.0,179.0,74.0,233.0,449.0,570.0,470.0,0.0,0.0,40.0,0.0,103.0,924.0,835.0,1144.0,,,,,,,,,,,,,,,,,41.02,283.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,878.0,474.0,1080.0,35.0,123.0,102.0,4.0,142.0,572.0,649.0,742.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,98.0,159.0,180.0,142.0,,
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,333.0,179.0,74.0,233.0,449.0,573.0,470.0,0.0,0.0,40.0,0.0,103.0,924.0,838.0,1146.0,,,,,,,,,,,,,,,,,0.0,124.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,878.0,477.0,1080.0,35.0,123.0,102.0,4.0,142.0,572.0,652.0,742.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,98.0,159.0,180.0,142.0,,
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,333.0,179.0,74.0,233.0,451.0,578.0,470.0,0.0,0.0,40.0,0.0,103.0,931.0,841.0,1151.0,,,,,,,,,,,,,,,,,-0.01,102.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,885.0,478.0,1085.0,35.0,123.0,104.0,4.0,142.0,574.0,656.0,742.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,98.0,163.0,180.0,142.0,,
229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,333.0,179.0,74.0,233.0,451.0,583.0,470.0,0.0,0.0,40.0,0.0,103.0,931.0,846.0,1151.0,,,,,,,,,,,,,,,,,-1.25,110.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,885.0,482.0,1085.0,35.0,123.0,104.0,4.0,142.0,574.0,661.0,742.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,98.0,163.0,180.0,142.0,,
230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,333.0,179.0,74.0,233.0,451.0,583.0,470.0,0.0,0.0,40.0,0.0,103.0,931.0,846.0,1152.0,,,,,,,,,,,,,,,,,14.23,197.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,885.0,482.0,1085.0,35.0,123.0,104.0,4.0,142.0,574.0,661.0,742.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,98.0,163.0,180.0,142.0,,
231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,333.0,179.0,74.0,233.0,451.0,583.0,470.0,0.0,0.0,40.0,0.0,103.0,939.0,846.0,1152.0,,,,,,,,,,,,,,,,,8.97,128.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,893.0,482.0,1085.0,35.0,123.0,104.0,4.0,142.0,576.0,661.0,742.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,103.0,163.0,180.0,142.0,,
232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,333.0,179.0,74.0,233.0,451.0,583.0,470.0,0.0,0.0,40.0,0.0,103.0,939.0,846.0,1152.0,,,,,,,,,,,,,,,,,35.0,135.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,893.0,482.0,1085.0,35.0,123.0,104.0,4.0,142.0,576.0,661.0,742.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,103.0,163.0,180.0,142.0,,
233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,333.0,179.0,74.0,233.0,451.0,583.0,470.0,0.0,0.0,40.0,0.0,103.0,939.0,846.0,1152.0,,,,,,,,,,,,,,,,,56.26,116.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,893.0,482.0,1085.0,35.0,123.0,104.0,4.0,142.0,576.0,661.0,742.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,103.0,163.0,180.0,142.0,,
234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,333.0,179.0,74.0,233.0,458.0,584.0,475.0,0.0,0.0,40.0,0.0,103.0,939.0,846.0,1159.0,,,,,,,,,,,,,,,,,0.02,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,893.0,482.0,1092.0,35.0,123.0,104.0,4.0,142.0,580.0,661.0,748.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,103.0,172.0,180.0,142.0,,
235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,333.0,179.0,74.0,233.0,464.0,586.0,482.0,0.0,0.0,40.0,0.0,103.0,939.0,848.0,1167.0,,,,,,,,,,,,,,,,,0.06,123.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,893.0,483.0,1100.0,35.0,123.0,104.0,4.0,142.0,588.0,663.0,756.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,103.0,187.0,180.0,142.0,,
