country,year,hour_utc,gen_Nuclear,gen_Lignite,gen_Hard coal,gen_Gas,gen_Oil & other fossil,gen_Biomass,gen_Waste,gen_Geothermal,gen_Hydro run-of-river,gen_Hydro reservoir,gen_Hydro pumped (production),gen_Onshore wind,gen_Offshore wind,gen_Solar,gen_Marine,gen_Other renewable,gen_Other,pumped_consumption,flow_net,flow_import,flow_export,price
GB,2024,15,4229.77,0.0,163.15,9188.12,0.0,2151.88,0.0,0.0,373.27,0.0,258.47,3418.9,2932.89,2523.04,0.0,0.0,328.07,,2355.17,2780.61,425.44,89.69
GB,2024,16,4209.22,0.0,191.13,10324.19,0.0,2191.23,0.0,0.0,478.29,0.0,534.23,3356.45,2938.31,1574.15,0.0,0.0,488.07,,2226.93,2735.15,508.21,103.77
GB,2024,17,4235.4,0.0,218.13,11176.02,0.0,2236.64,0.0,0.0,575.13,0.0,841.18,3307.82,3056.22,816.06,0.0,0.0,785.55,,2099.79,2681.28,581.49,111.92
GB,2024,18,4234.39,0.0,223.95,11335.72,0.0,2255.45,0.0,0.0,598.69,0.0,931.01,3247.52,3180.43,311.39,0.0,0.0,858.93,,2085.66,2684.78,599.12,111.64
GB,2024,19,4227.81,0.0,223.47,10985.56,0.0,2252.36,0.0,0.0,554.79,0.0,659.67,3150.38,3189.74,58.86,0.0,0.0,631.7,,2302.4,2820.18,517.78,102.84
GB,2024,20,4226.48,0.0,203.0,10214.64,0.0,2240.57,0.0,0.0,485.16,0.0,388.93,3102.36,3209.61,1.63,0.0,0.0,407.49,,2268.64,2750.7,482.06,95.32
GB,2024,21,4227.01,0.0,170.36,8832.91,0.0,2176.79,0.0,0.0,410.04,0.0,177.08,3094.02,3220.98,0.07,0.0,0.0,284.15,,2115.48,2633.78,518.3,87.43
GB,2024,22,4228.11,0.0,134.94,6873.09,0.0,2033.82,0.0,0.0,334.76,0.0,78.88,3001.75,3158.18,0.0,0.0,0.0,249.86,,2005.52,2559.02,553.49,79.41
GB,2024,23,4204.66,0.0,124.64,5526.17,0.0,1878.34,0.0,0.0,289.2,0.0,41.12,2983.34,3160.83,0.0,0.0,0.0,223.62,,1844.02,2465.44,621.43,72.89
GB,2025,0,3741.93,0.0,0.0,5982.18,0.0,2094.29,0.0,0.0,288.85,0.0,31.83,3692.45,5956.83,0.0,0.0,0.0,276.62,,1620.64,2631.44,1010.79,82.44
GB,2025,1,3737.32,0.0,0.0,5938.95,0.0,2093.1,0.0,0.0,275.56,0.0,25.58,3675.15,5860.5,0.0,0.0,0.0,283.61,,1503.13,2593.36,1090.23,80.07
GB,2025,2,3726.16,0.0,0.0,5732.54,0.0,2064.88,0.0,0.0,262.31,0.0,18.88,3634.47,5756.52,0.0,0.0,0.0,249.05,,1227.45,2465.48,1238.02,77.79
GB,2025,3,3735.29,0.0,0.0,5725.18,0.0,2048.26,0.0,0.0,260.09,0.0,17.26,3609.7,5675.61,0.03,0.0,0.0,254.75,,850.67,2304.04,1453.37,76.98
GB,2025,4,3713.34,0.0,0.0,5938.04,0.0,2049.04,0.0,0.0,269.08,0.0,21.2,3567.21,5598.27,32.96,0.0,0.0,254.73,,459.16,2139.25,1680.08,80.18
GB,2025,5,3706.93,0.0,0.0,6647.61,0.0,2093.22,0.0,0.0,327.2,0.0,60.56,3521.32,5581.54,255.05,0.0,0.0,402.0,,550.3,2139.33,1589.04,89.14
GB,2025,6,3712.78,0.0,0.0,7764.57,0.0,2181.62,0.0,0.0,383.6,0.0,109.51,3539.73,5594.9,812.38,0.0,0.0,579.51,,1485.96,2581.83,1095.87,97.89
GB,2025,7,3711.77,0.0,0.0,8691.96,0.0,2250.27,0.0,0.0,414.67,0.0,166.49,3591.51,5557.12,1799.55,0.0,0.0,662.4,,2439.84,3210.53,770.69,102.24
GB,2025,8,3710.48,0.0,0.0,8821.55,0.0,2270.82,0.0,0.0,408.47,0.0,162.0,3667.45,5508.49,3117.05,0.0,0.0,617.24,,3005.74,3575.09,569.34,97.33
GB,2025,9,3689.19,0.0,0.0,8533.26,0.0,2228.91,0.0,0.0,373.31,0.0,128.61,3774.61,5453.88,4535.05,0.0,0.0,557.74,,3282.88,3773.87,490.99,92.06
GB,2025,10,3691.3,0.0,0.0,8124.43,0.0,2180.38,0.0,0.0,342.53,0.0,93.86,3884.51,5438.49,5759.92,0.0,0.0,534.05,,3250.73,3753.4,502.67,84.68
GB,2025,11,3697.34,0.0,0.0,7835.13,0.0,2151.9,0.0,0.0,316.97,0.0,74.96,3995.45,5446.85,6368.5,0.0,0.0,498.25,,3259.82,3774.32,514.49,80.72
GB,2025,12,3707.49,0.0,0.0,7815.18,0.0,2138.7,0.0,0.0,308.24,0.0,74.35,4048.74,5475.83,6367.56,0.0,0.0,471.7,,3198.56,3735.81,537.25,78.4
GB,2025,13,3729.26,0.0,0.0,7884.38,0.0,2131.71,0.0,0.0,306.79,0.0,75.39,4128.9,5567.67,5887.47,0.0,0.0,462.33,,2967.8,3556.46,588.66,79.43
GB,2025,14,3727.61,0.0,0.0,8258.41,0.0,2177.77,0.0,0.0,317.61,0.0,93.51,4150.8,5691.02,4871.75,0.0,0.0,461.79,,2560.81,3259.83,699.02,84.21
GB,2025,15,3719.55,0.0,0.0,9157.87,0.0,2261.09,0.0,0.0,355.66,0.0,202.12,4102.34,5766.69,3497.97,0.0,0.0,502.49,,2272.8,3103.91,831.11,94.87
GB,2025,16,3731.66,0.0,0.0,10671.48,0.0,2364.75,0.0,0.0,436.88,0.0,403.18,4047.93,5900.15,2208.82,0.0,0.0,717.86,,2117.05,3002.81,885.75,112.52
GB,2025,17,3734.65,0.0,0.0,11829.58,0.0,2439.79,0.0,0.0,526.87,0.0,584.6,3953.84,5994.94,1128.15,0.0,0.0,1104.05,,1962.42,2929.93,967.52,125.31
GB,2025,18,3737.52,0.0,0.0,12168.62,0.0,2472.27,0.0,0.0,562.43,0.0,611.88,3872.88,6089.94,418.66,0.0,0.0,1174.54,,1916.59,2911.02,994.44,128.1
GB,2025,19,3738.75,0.0,0.0,11943.38,0.0,2463.98,0.0,0.0,537.51,0.0,404.13,3799.47,6155.0,78.59,0.0,0.0,876.6,,2113.68,3017.09,903.41,117.01
GB,2025,20,3739.69,0.0,0.0,11286.17,0.0,2443.34,0.0,0.0,472.73,0.0,210.23,3789.04,6181.45,1.76,0.0,0.0,570.68,,2043.69,2928.48,884.79,106.92
GB,2025,21,3739.35,0.0,0.0,9956.16,0.0,2379.12,0.0,0.0,411.25,0.0,115.55,3777.18,6154.87,0.02,0.0,0.0,388.69,,1829.08,2759.74,930.66,98.76
GB,2025,22,3740.21,0.0,0.0,7944.75,0.0,2244.99,0.0,0.0,351.82,0.0,68.33,3736.53,6103.94,0.0,0.0,0.0,306.78,,1682.58,2682.27,999.69,90.37
GB,2025,23,3715.7,0.0,0.0,6479.38,0.0,2123.45,0.0,0.0,307.63,0.0,41.27,3674.97,5993.25,0.0,0.0,0.0,292.94,,1593.03,2621.33,1028.3,84.57
GB,2026,0,3097.22,0.0,0.0,4943.39,0.0,1746.1,0.0,0.0,262.87,0.0,40.67,3599.73,5208.26,0.0,0.0,0.0,257.44,,1486.82,2610.4,1123.58,110.72
GB,2026,1,3166.67,0.0,0.0,4971.22,0.0,1777.53,0.0,0.0,258.07,0.0,40.73,3616.48,5310.32,0.0,0.0,0.0,296.31,,1353.56,2550.16,1196.6,109.41
GB,2026,2,3134.83,0.0,0.0,4656.96,0.0,1746.05,0.0,0.0,245.72,0.0,34.85,3553.12,5228.96,0.0,0.0,0.0,249.2,,951.28,2326.39,1375.11,106.82
GB,2026,3,3210.48,0.0,0.0,4898.83,0.0,1782.19,0.0,0.0,246.97,0.0,42.79,3717.24,5307.95,0.41,0.0,0.0,273.14,,437.89,2070.58,1632.69,106.91
GB,2026,4,3231.13,0.0,0.0,4991.73,0.0,1795.46,0.0,0.0,255.46,0.0,49.14,3538.47,5188.8,34.2,0.0,0.0,308.99,,-51.53,1856.59,1908.13,112.55
GB,2026,5,3182.79,0.0,0.0,5257.63,0.0,1781.8,0.0,0.0,275.73,0.0,98.69,3637.57,5162.61,343.71,0.0,0.0,468.99,,359.66,2056.8,1697.14,117.86
GB,2026,6,3231.74,0.0,0.0,6198.59,0.0,1841.62,0.0,0.0,310.58,0.0,144.93,3533.34,5110.27,1231.01,0.0,0.0,683.26,,1597.79,2787.37,1189.57,120.11
GB,2026,7,3167.86,0.0,0.0,6547.82,0.0,1806.45,0.0,0.0,322.6,0.0,176.15,3510.4,5001.2,2381.12,0.0,0.0,693.26,,2601.64,3461.32,859.68,118.42
GB,2026,8,3229.3,0.0,0.0,6660.79,0.0,1815.91,0.0,0.0,343.59,0.0,152.55,3647.21,5110.55,4047.61,0.0,0.0,638.23,,3190.21,3874.23,684.02,110.45
GB,2026,9,3167.57,0.0,0.0,6229.62,0.0,1758.92,0.0,0.0,317.65,0.0,112.94,3797.83,4969.46,5356.93,0.0,0.0,600.27,,3425.13,4063.6,638.47,104.32
GB,2026,10,3144.09,0.0,0.0,5914.37,0.0,1710.17,0.0,0.0,285.41,0.0,85.66,3918.62,5052.82,6862.87,0.0,0.0,560.39,,3451.35,4091.88,640.53,96.51
GB,2026,11,3163.42,0.0,0.0,5731.44,0.0,1695.56,0.0,0.0,260.26,0.0,62.19,4023.27,4980.55,7499.15,0.0,0.0,496.23,,3477.47,4114.36,636.89,92.31
GB,2026,12,3220.59,0.0,0.0,5748.12,0.0,1708.62,0.0,0.0,255.13,0.0,50.96,4175.44,5105.96,7694.12,0.0,0.0,497.48,,3404.22,4064.55,660.33,89.39
GB,2026,13,3323.09,0.0,0.0,6002.5,0.0,1781.96,0.0,0.0,261.33,0.0,43.44,4253.64,5086.64,7451.64,0.0,0.0,509.11,,3137.15,3844.58,707.43,89.52
GB,2026,14,3261.8,0.0,0.0,6219.43,0.0,1773.33,0.0,0.0,267.39,0.0,51.24,4343.57,5133.1,6596.5,0.0,0.0,513.96,,2732.47,3496.53,764.07,95.86
GB,2026,15,3332.22,0.0,0.0,7264.42,0.0,1880.66,0.0,0.0,295.73,0.0,109.2,4457.73,5356.33,5344.34,0.0,0.0,575.74,,2230.84,3127.7,896.86,107.56
GB,2026,16,3300.88,0.0,0.0,8700.11,0.0,1976.6,0.0,0.0,358.27,0.0,266.7,4429.08,5429.02,3724.62,0.0,0.0,782.94,,1847.9,2903.43,1055.53,128.52
GB,2026,17,3296.78,0.0,0.0,9802.37,0.0,2031.72,0.0,0.0,442.42,0.0,552.36,4409.4,5578.86,2234.57,0.0,0.0,1308.55,,1579.77,2752.54,1172.77,144.23
GB,2026,18,3327.26,0.0,0.0,10255.43,0.0,2072.88,0.0,0.0,482.93,0.0,681.31,4269.77,5681.05,1131.18,0.0,0.0,1527.22,,1581.78,2776.97,1195.19,152.64
GB,2026,19,3336.5,0.0,0.0,10253.67,0.0,2085.78,0.0,0.0,467.54,0.0,562.44,4247.45,5794.51,415.32,0.0,0.0,1145.4,,1997.0,3028.26,1031.26,148.72
GB,2026,20,3370.33,0.0,0.0,9797.46,0.0,2099.33,0.0,0.0,433.13,0.0,389.62,4118.68,5746.99,72.67,0.0,0.0,674.2,,2188.89,3080.55,891.66,140.1
GB,2026,21,3314.38,0.0,0.0,8669.18,0.0,2032.0,0.0,0.0,379.21,0.0,205.12,4106.42,5755.24,5.33,0.0,0.0,442.78,,1914.55,2861.68,947.13,130.37
GB,2026,22,3335.92,0.0,0.0,7248.85,0.0,1973.8,0.0,0.0,341.26,0.0,104.65,4095.82,5825.57,0.0,0.0,0.0,377.51,,1462.38,2606.12,1143.74,119.17
GB,2026,23,3378.44,0.0,0.0,6160.32,0.0,1938.82,0.0,0.0,311.5,0.0,74.17,3978.26,5765.26,0.0,0.0,0.0,339.81,,1402.42,2547.74,1145.32,113.02
IT,2019,0,0.0,0.0,1660.42,10080.83,96.77,590.87,39.2,653.12,2937.59,451.1,51.79,2235.02,0.0,0.08,0.0,0.0,2314.49,-539.54,4610.64,4979.63,368.99,43.74
IT,2019,1,0.0,0.0,1625.15,9867.58,96.35,589.43,39.47,653.39,2841.11,429.03,30.37,2212.03,0.0,0.08,0.0,0.0,2246.98,-707.17,4607.66,4969.45,361.78,42.09
IT,2019,2,0.0,0.0,1621.35,9897.18,95.56,589.91,39.67,653.67,2848.68,433.82,20.72,2178.47,0.0,0.05,0.0,0.0,2244.06,-813.52,4624.65,4999.1,374.45,41.34
IT,2019,3,0.0,0.0,1667.04,10355.37,94.3,590.1,39.34,653.5,2923.14,465.65,26.59,2161.93,0.0,0.93,0.0,0.0,2333.16,-757.13,4489.7,4902.86,413.16,42.43
IT,2019,4,0.0,0.0,1795.46,11522.63,95.26,589.07,39.0,652.89,3222.63,613.93,79.66,2152.23,0.0,83.63,0.0,0.0,2559.83,-518.9,4405.5,4882.47,476.97,46.68
IT,2019,5,0.0,0.0,1975.35,13303.93,96.76,585.05,38.59,651.82,3781.95,860.89,251.06,2116.28,0.0,615.64,0.0,0.0,2876.62,-236.56,4430.86,4934.69,503.83,52.74
IT,2019,6,0.0,0.0,2084.08,14543.43,98.81,580.34,38.14,650.04,4382.03,1122.64,554.51,2056.82,0.0,1923.37,0.0,0.0,3076.65,-116.67,4453.92,4955.0,501.08,57.18
IT,2019,7,0.0,0.0,2089.15,14726.0,102.53,577.27,38.07,647.89,4644.45,1222.07,620.61,2023.23,0.0,3683.71,0.0,0.0,3133.51,-78.85,4424.22,4921.12,496.9,58.16
IT,2019,8,0.0,0.0,2028.69,14523.28,103.95,575.73,37.92,645.97,4447.91,1140.04,473.07,2043.25,0.0,5315.38,0.0,0.0,3109.91,-69.31,4231.93,4764.99,533.06,55.81
IT,2019,9,0.0,0.0,1960.01,14213.81,103.93,576.41,37.63,645.18,4088.92,1021.53,337.04,2112.76,0.0,6434.93,0.0,0.0,3064.3,-108.25,4069.01,4625.68,556.67,52.88
IT,2019,10,0.0,0.0,1893.07,13764.28,104.38,576.94,37.48,644.8,3700.97,885.37,209.1,2220.28,0.0,7010.79,0.0,0.0,2956.08,-183.63,3843.85,4413.22,569.37,49.37
IT,2019,11,0.0,0.0,1851.55,13405.8,107.11,577.86,37.57,645.27,3467.43,811.37,159.01,2352.69,0.0,7090.48,0.0,0.0,2871.9,-267.17,3663.35,4246.29,582.94,47.2
IT,2019,12,0.0,0.0,1853.19,13576.21,108.86,577.11,37.74,644.64,3500.68,845.93,171.73,2473.96,0.0,6625.73,0.0,0.0,2893.01,-321.18,3852.6,4425.78,573.19,48.14
IT,2019,13,0.0,0.0,1893.49,14045.15,112.7,575.89,37.82,644.35,3648.42,940.53,234.41,2567.08,0.0,5664.27,0.0,0.0,2963.84,-282.23,4224.42,4783.73,559.31,50.46
IT,2019,14,0.0,0.0,1962.47,14727.76,115.4,577.25,38.02,645.27,3988.56,1055.73,354.5,2619.08,0.0,4196.53,0.0,0.0,3084.1,-163.18,4425.42,4982.24,556.82,53.61
IT,2019,15,0.0,0.0,2054.27,15480.59,120.9,581.24,37.96,646.4,4482.84,1206.04,496.46,2607.83,0.0,2447.5,0.0,0.0,3190.45,-78.57,4603.79,5134.38,530.59,56.58
IT,2019,16,0.0,0.0,2186.49,16156.7,125.57,584.55,37.99,647.18,5093.12,1375.75,781.54,2520.28,0.0,977.38,0.0,0.0,3316.37,-33.3,4775.42,5253.93,478.52,61.38
IT,2019,17,0.0,0.0,2315.91,16600.18,129.21,586.01,37.9,648.25,5589.81,1530.67,1198.51,2392.92,0.0,203.73,0.0,0.0,3396.65,-9.98,4730.56,5159.46,428.9,66.01
IT,2019,18,0.0,0.0,2359.33,16720.05,131.15,587.22,38.41,649.85,5547.43,1503.02,1223.66,2302.57,0.0,11.62,0.0,0.0,3413.1,-7.96,4740.17,5156.04,415.86,66.65
IT,2019,19,0.0,0.0,2272.38,16392.02,128.55,589.15,39.03,650.87,4952.32,1294.88,776.64,2259.55,0.0,0.02,0.0,0.0,3334.82,-12.03,4757.94,5186.33,428.39,62.17
IT,2019,20,0.0,0.0,2109.57,15395.47,124.78,590.65,39.3,651.63,4176.56,1010.87,391.74,2249.16,0.0,0.05,0.0,0.0,3114.9,-29.53,4692.67,5130.61,437.94,55.99
IT,2019,21,0.0,0.0,1936.35,13968.39,119.6,590.79,39.59,652.12,3653.66,790.94,169.93,2250.04,0.0,0.07,0.0,0.0,2883.3,-80.07,4445.84,4892.01,446.17,50.32
IT,2019,22,0.0,0.0,1811.65,12179.64,111.0,589.57,39.59,652.41,3359.26,643.06,95.66,2261.33,0.0,0.06,0.0,0.0,2629.41,-171.99,4424.73,4830.44,405.72,48.43
IT,2019,23,0.0,0.0,1735.61,10703.96,98.59,589.52,39.32,652.93,3134.44,516.18,70.72,2247.99,0.0,0.07,0.0,0.0,2424.48,-337.42,4596.92,4963.14,366.22,46.52
IT,2020,0,0.0,0.0,1263.98,10117.53,91.7,658.98,34.32,647.25,3103.46,335.22,56.39,2111.4,0.0,0.31,0.0,0.0,1676.72,-509.96,4001.86,4440.5,438.64,31.44
IT,2020,1,0.0,0.0,1256.66,9887.65,91.09,656.95,33.93,647.57,3016.78,322.0,34.77,2097.81,0.0,0.04,0.0,0.0,1654.04,-674.03,3973.08,4399.91,426.83,29.77
IT,2020,2,0.0,0.0,1259.94,9933.33,88.15,656.8,33.89,647.98,3026.51,322.57,24.32,2072.83,0.0,0.02,0.0,0.0,1665.95,-792.1,3963.15,4386.2,423.05,28.96
IT,2020,3,0.0,0.0,1268.33,10371.33,87.43,657.79,33.92,647.88,3118.97,351.71,40.84,2049.32,0.0,1.32,0.0,0.0,1714.38,-759.18,3842.59,4307.52,464.94,30.01
IT,2020,4,0.0,0.0,1312.73,11432.36,85.74,655.65,33.71,647.14,3478.95,479.58,92.42,2013.0,0.0,99.69,0.0,0.0,1842.28,-534.9,3684.75,4235.31,550.57,34.03
IT,2020,5,0.0,0.0,1395.93,12765.81,86.07,652.46,33.35,645.68,4157.29,718.73,257.81,1952.28,0.0,709.29,0.0,0.0,2051.36,-283.38,3719.24,4339.81,620.57,39.49
IT,2020,6,0.0,0.0,1477.26,13678.91,89.48,647.75,33.2,643.42,4764.08,931.14,538.42,1890.68,0.0,2150.96,0.0,0.0,2198.26,-163.42,3770.39,4441.95,671.57,42.81
IT,2020,7,0.0,0.0,1497.42,13915.91,92.54,643.79,33.09,641.52,5000.59,989.85,652.75,1847.47,0.0,4023.11,0.0,0.0,2231.82,-124.79,3593.02,4308.9,715.88,43.49
IT,2020,8,0.0,0.0,1471.92,13690.92,95.42,642.71,32.86,639.71,4766.2,902.02,494.15,1858.36,0.0,5697.49,0.0,0.0,2218.14,-122.65,3411.11,4173.68,762.57,41.19
IT,2020,9,0.0,0.0,1431.65,13411.21,97.02,644.0,32.63,638.42,4367.26,800.47,368.32,1910.7,0.0,6860.24,0.0,0.0,2186.17,-159.4,3231.55,4047.48,815.94,39.04
IT,2020,10,0.0,0.0,1406.87,13194.96,100.61,645.68,32.88,638.66,3999.75,715.7,266.76,1991.98,0.0,7412.72,0.0,0.0,2132.29,-176.7,2803.75,3701.36,897.61,37.46
IT,2020,11,0.0,0.0,1377.07,12865.61,104.57,647.1,33.2,638.73,3736.4,633.99,188.67,2101.58,0.0,7447.64,0.0,0.0,2089.09,-255.76,2668.12,3582.79,914.67,35.52
IT,2020,12,0.0,0.0,1370.07,12867.01,109.32,647.07,33.29,638.44,3680.72,623.01,170.77,2220.07,0.0,6986.92,0.0,0.0,2099.25,-359.73,3092.66,3917.54,824.87,34.94
IT,2020,13,0.0,0.0,1387.22,13257.05,112.45,645.33,33.28,638.67,3808.92,678.62,196.02,2329.87,0.0,5976.45,0.0,0.0,2150.78,-335.5,3585.1,4359.7,774.6,36.21
IT,2020,14,0.0,0.0,1417.88,13896.4,115.13,646.07,33.55,639.2,4143.05,785.73,286.34,2435.4,0.0,4455.52,0.0,0.0,2224.46,-216.94,3910.34,4680.1,769.75,38.79
IT,2020,15,0.0,0.0,1471.08,14714.55,119.79,649.16,33.65,640.3,4733.86,943.66,482.56,2490.52,0.0,2629.48,0.0,0.0,2288.11,-109.01,3974.53,4720.27,745.74,42.34
IT,2020,16,0.0,0.0,1537.09,15545.3,126.1,651.74,33.59,641.4,5512.95,1128.67,896.77,2408.66,0.0,1060.37,0.0,0.0,2339.47,-42.88,4068.51,4723.23,654.72,47.45
IT,2020,17,0.0,0.0,1608.2,16059.06,129.48,654.23,33.61,642.71,6133.52,1274.1,1321.17,2255.9,0.0,224.62,0.0,0.0,2377.9,-14.66,4230.62,4784.21,553.59,52.11
IT,2020,18,0.0,0.0,1648.53,16167.04,127.65,655.46,33.45,644.04,6147.13,1274.16,1297.11,2149.1,0.0,11.76,0.0,0.0,2373.66,-5.37,4346.16,4863.32,517.15,51.9
IT,2020,19,0.0,0.0,1564.38,15751.67,124.25,658.47,33.86,645.05,5540.08,1067.58,918.26,2112.25,0.0,0.01,0.0,0.0,2316.41,-7.17,4371.82,4880.49,508.66,46.87
IT,2020,20,0.0,0.0,1433.9,14989.58,119.18,659.46,34.17,645.91,4720.61,867.82,582.53,2114.15,0.0,0.03,0.0,0.0,2182.8,-26.56,4003.19,4563.37,560.18,42.34
IT,2020,21,0.0,0.0,1329.46,13829.66,113.86,659.25,34.55,646.09,4014.54,681.8,322.05,2124.42,0.0,0.04,0.0,0.0,2030.33,-68.16,3686.61,4267.61,581.0,37.87
IT,2020,22,0.0,0.0,1284.25,12160.78,103.07,658.69,34.63,646.47,3548.61,496.72,143.72,2127.44,0.0,0.03,0.0,0.0,1845.69,-173.69,3889.98,4377.4,487.42,35.94
IT,2020,23,0.0,0.0,1270.82,10762.14,92.93,658.52,34.52,646.77,3269.1,382.22,81.07,2120.72,0.0,0.04,0.0,0.0,1732.2,-303.31,4035.23,4475.22,439.99,33.69
IT,2021,0,0.0,0.0,1404.41,10242.32,177.17,695.47,34.87,634.03,2973.56,375.63,50.88,2369.7,0.0,0.0,0.0,0.0,1631.85,-649.82,5030.71,5256.37,225.66,107.79
IT,2021,1,0.0,0.0,1380.98,9954.26,170.62,695.75,34.48,634.06,2908.08,360.08,38.53,2341.33,0.0,0.0,0.0,0.0,1608.61,-789.93,5077.96,5299.52,221.57,104.11
IT,2021,2,0.0,0.0,1374.39,9931.73,166.4,693.12,34.24,634.06,2913.2,362.56,31.48,2304.93,0.0,0.0,0.0,0.0,1613.11,-867.99,5169.04,5349.89,180.86,102.89
IT,2021,3,0.0,0.0,1384.14,10441.43,167.4,692.96,34.06,633.98,2994.64,384.66,41.33,2283.18,0.0,1.84,0.0,0.0,1669.46,-797.78,5091.81,5262.7,170.89,105.12
IT,2021,4,0.0,0.0,1436.05,11825.39,172.99,691.18,33.86,633.32,3377.82,508.99,152.93,2258.49,0.0,107.66,0.0,0.0,1800.41,-562.03,4896.83,5091.59,194.76,114.89
IT,2021,5,0.0,0.0,1505.81,13520.54,179.89,687.42,33.55,632.08,4075.46,708.18,458.98,2198.21,0.0,725.2,0.0,0.0,1990.62,-241.33,4833.12,5026.47,193.34,127.9
IT,2021,6,0.0,0.0,1565.34,14516.25,185.51,686.84,33.55,630.54,4665.38,881.99,891.46,2125.94,0.0,2167.61,0.0,0.0,2116.04,-109.84,4913.72,5118.53,204.81,138.12
IT,2021,7,0.0,0.0,1580.05,14713.48,185.99,686.73,33.16,629.15,4873.24,917.21,891.32,2078.71,0.0,4022.18,0.0,0.0,2143.21,-90.15,4981.71,5186.76,205.05,139.28
IT,2021,8,0.0,0.0,1547.64,14518.59,185.96,685.37,33.08,627.89,4571.05,817.12,636.82,2103.72,0.0,5650.48,0.0,0.0,2128.89,-94.35,4915.52,5138.55,223.03,134.25
IT,2021,9,0.0,0.0,1509.22,14200.57,182.44,686.39,32.98,627.55,4170.75,728.95,427.93,2181.96,0.0,6763.48,0.0,0.0,2097.29,-131.46,4777.27,5025.96,248.69,129.0
IT,2021,10,0.0,0.0,1476.77,13832.28,177.62,687.58,32.74,627.76,3755.85,626.62,292.67,2304.81,0.0,7296.16,0.0,0.0,2042.35,-183.13,4460.51,4738.5,277.99,124.25
IT,2021,11,0.0,0.0,1457.25,13517.52,178.33,688.24,32.93,627.95,3521.18,577.05,226.47,2441.83,0.0,7302.94,0.0,0.0,2002.22,-250.98,4268.62,4589.4,320.78,119.99
IT,2021,12,0.0,0.0,1450.59,13634.09,183.04,687.9,32.87,627.9,3500.54,574.87,205.25,2563.15,0.0,6853.41,0.0,0.0,2023.63,-323.74,4573.91,4858.79,284.88,119.25
IT,2021,13,0.0,0.0,1468.96,14141.77,191.11,687.74,32.79,627.87,3611.08,611.79,247.91,2663.19,0.0,5900.94,0.0,0.0,2081.84,-301.28,4956.23,5214.95,258.72,122.39
IT,2021,14,0.0,0.0,1500.52,14863.9,199.18,689.39,33.1,628.59,3905.69,687.03,356.51,2728.47,0.0,4440.31,0.0,0.0,2149.1,-213.8,5225.76,5478.16,252.41,127.97
IT,2021,15,0.0,0.0,1543.54,15725.98,214.39,692.19,33.14,629.58,4391.69,807.24,535.15,2718.85,0.0,2650.46,0.0,0.0,2212.48,-109.17,5313.74,5566.86,253.12,134.32
IT,2021,16,0.0,0.0,1598.6,16535.01,228.45,695.87,33.33,630.7,5136.12,967.78,1026.39,2599.65,0.0,1068.84,0.0,0.0,2277.78,-45.15,5208.43,5471.67,263.24,144.19
IT,2021,17,0.0,0.0,1653.21,17029.45,238.24,698.22,33.29,631.67,5678.13,1135.4,1567.67,2455.77,0.0,222.64,0.0,0.0,2318.1,-14.99,5128.16,5403.18,275.01,152.77
IT,2021,18,0.0,0.0,1673.33,17110.71,242.35,700.25,33.47,632.32,5633.8,1141.09,1537.28,2365.78,0.0,13.65,0.0,0.0,2325.51,-11.12,5196.24,5430.6,234.37,149.14
IT,2021,19,0.0,0.0,1629.74,16625.87,235.52,698.2,33.76,632.58,4977.67,967.35,951.41,2330.27,0.0,0.02,0.0,0.0,2271.23,-18.99,5350.53,5556.32,205.79,138.2
IT,2021,20,0.0,0.0,1545.89,15738.39,226.46,695.54,34.27,632.89,4184.45,732.24,494.79,2342.25,0.0,0.0,0.0,0.0,2147.88,-52.06,5048.8,5254.47,205.67,127.38
IT,2021,21,0.0,0.0,1468.44,14431.06,211.5,695.26,34.6,633.18,3624.47,581.36,243.72,2362.27,0.0,0.99,0.0,0.0,1992.85,-117.86,4610.38,4868.36,257.97,119.27
IT,2021,22,0.0,0.0,1444.56,12399.82,190.44,689.99,34.73,633.82,3322.47,491.98,145.65,2367.28,0.0,0.0,0.0,0.0,1826.38,-240.59,4837.78,5111.52,273.75,115.98
IT,2021,23,0.0,0.0,1431.55,10860.39,180.68,694.44,34.8,634.1,3112.54,409.47,71.54,2364.34,0.0,0.0,0.0,0.0,1698.8,-467.68,5128.9,5330.52,201.61,112.9
IT,2022,0,0.0,0.0,2318.35,10490.98,258.02,634.18,34.01,625.03,1821.41,143.25,21.25,2277.01,1.78,0.0,0.0,0.0,1770.1,-624.37,5268.72,5528.0,259.28,265.06
IT,2022,1,0.0,0.0,2294.62,10180.79,254.82,633.99,33.72,625.33,1772.08,133.48,13.35,2275.66,1.71,0.0,0.0,0.0,1743.99,-793.81,5264.72,5510.33,245.62,258.18
IT,2022,2,0.0,0.0,2299.18,10082.28,256.63,633.26,33.43,625.24,1765.58,133.43,11.4,2270.6,1.79,0.0,0.0,0.0,1744.63,-849.42,5365.13,5590.94,225.81,255.52
IT,2022,3,0.0,0.0,2324.81,10541.14,257.59,631.7,33.28,624.73,1803.41,145.32,19.68,2242.51,1.66,2.05,0.0,0.0,1791.52,-672.19,5251.95,5480.1,228.15,261.03
